gart_threshold,min_cells,expression_threshold,source,interaction_name,result_type,pathway_name,ligand,receptor,median_difference,HL_estimate,CI_low,CI_high,P,positive_donor_fraction,n_paired_donors,test,warning,FDR,lodo_positive_fraction,lodo_n
1,30,0.2,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0110253794662811,0.0129894237283739,0.00638723072691414,0.0196230760047286,0.001953125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.00775971283783784,1,11
1,30,0.2,T/NK,,pathway,MIF,,,0.00595176339437417,,,,,0.8,5,not estimable: <6 paired donors,"",,,
1,30,0.2,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.00415438357684284,,,,,0.8,5,not estimable: <6 paired donors,"",,1,5
1,30,0.2,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,0.00510260698532281,,,,,1,1,not estimable: <6 paired donors,"",,,1
1,30,0.2,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00595176339437418,,,,,0.8,5,not estimable: <6 paired donors,"",,1,5
2,10,0.05,Endothelial,,pathway,BMP,,,0.000157746191837651,,,,,1,2,not estimable: <6 paired donors,"",,,
2,10,0.05,Endothelial,,pathway,MIF,,,0.0144464361299188,0.00984938666641609,0.00372609748957586,0.0286596479442141,0.0322265625,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0450010557432432,,
2,10,0.05,Endothelial,,pathway,MK,,,0.0202896835548742,0.019128624122055,0.0117588080802584,0.0294139098325935,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.00420464409722222,,
2,10,0.05,Endothelial,,pathway,TRAIL,,,0.00427140302909859,0.00370561595491759,-0.00166426040336129,0.00783131243843041,0.1748046875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.196338598278986,,
2,10,0.05,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0126658185685828,0.0118484289240412,0.00474677256524505,0.0181425738544891,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,10,0.05,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000761018872596178,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.05,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0153463551350374,0.0137792736154127,0.00535432521685581,0.0197401920033956,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0207950367647059,1,11
2,10,0.05,Fibroblast,,pathway,BMP,,,0.00182169386021053,0.00375269887593176,0.000752509290069481,0.00623352786420031,0.0048828125,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0108119419642857,,
2,10,0.05,Fibroblast,,pathway,MIF,,,0.0120682215847456,0.0116911148447089,0.00275322390391335,0.0209106159726786,0.0322265625,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0450010557432432,,
2,10,0.05,Fibroblast,,pathway,MK,,,0.0270513683844706,0.0271586141688424,0.0205117098452958,0.0400853370586136,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.00420464409722222,,
2,10,0.05,Fibroblast,,pathway,TRAIL,,,0.00211843564085045,0.00190049041838402,-0.000479736005938218,0.00420901174421184,0.123046875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.142330340485075,,
2,10,0.05,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0159481710933775,0.0113120946426022,0.00552160538710228,0.018157527946107,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,10,0.05,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000797396980537643,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.05,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.016200470249439,0.0136413484052076,0.00515486732392862,0.0197392610504792,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0207950367647059,1,11
2,10,0.05,Myeloid,,pathway,MIF,,,0.007444371484446,0.00587122678256479,0.000799775565755067,0.0193995377648067,0.0419921875,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0570946408991228,,
2,10,0.05,Myeloid,,pathway,MK,,,0.00599670667337537,,,,,1,1,not estimable: <6 paired donors,"",,,
2,10,0.05,Myeloid,,pathway,TRAIL,,,0.000691594369703713,0.00065053556065263,-0.000802381845292685,0.00140492032617367,0.322265625,0.8,10,exact Wilcoxon signed-rank,"",0.342131314212329,,
2,10,0.05,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.007444371484446,0.00733837538709456,0.00245223821203115,0.0127787528279315,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,10,0.05,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000426553523804732,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.05,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00979231050436637,0.00859894859141125,0.00267311564150131,0.0140319685728938,0.013671875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0268979279891304,1,11
2,10,0.05,Other epithelial,,pathway,BMP,,,0.000232552684557716,,,,,1,5,not estimable: <6 paired donors,"",,,
2,10,0.05,Other epithelial,,pathway,MIF,,,0.0204859066526601,0.0144542714305476,0.00329853289874507,0.0347002114214127,0.0244140625,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0363863431490385,,
2,10,0.05,Other epithelial,,pathway,MK,,,0.0233434103016952,0.0256798873397613,0.0174620951400847,0.0391390036488725,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.00420464409722222,,
2,10,0.05,Other epithelial,,pathway,TRAIL,,,0.00118529744993313,0.00127097687531825,-0.000115227896380524,0.00272927077978527,0.0537109375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0689151422764228,,
2,10,0.05,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0152624072439166,0.0152617879398912,0.00582137235062603,0.0268658663428601,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,10,0.05,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000940203376252086,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.05,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0205091927712477,0.0185257351930498,0.00679743077042415,0.0275011459171735,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0199565272177419,1,11
2,10,0.05,T/NK,,pathway,MIF,,,0.00839680198803491,0.00796762322634071,0.00188733589901351,0.0231673273169461,0.0244140625,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0363863431490385,,
2,10,0.05,T/NK,,pathway,TRAIL,,,0.000333297657574506,0.000290114119081994,-0.000916310474522292,0.000999287175708029,0.6875,0.714285714285714,7,exact Wilcoxon signed-rank,"",0.691964285714286,,
2,10,0.05,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0106813412096058,0.00847044202377115,0.00387863600455825,0.0133518351148235,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,10,0.05,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.05,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.012851636066559,0.0105506955641184,0.00427790021195352,0.0148230642030586,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0199565272177419,1,11
2,10,0.1,Endothelial,,pathway,MIF,,,0.0153463551350374,0.0146714158811984,0.00535432521685581,0.0286596479442141,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0166495901639344,,
2,10,0.1,Endothelial,,pathway,MK,,,0.0198927492103758,0.0198442952957486,0.0134370453943289,0.0348408300125959,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00495426829268293,,
2,10,0.1,Endothelial,,pathway,TRAIL,,,0.00609040885255626,,,,,1,3,not estimable: <6 paired donors,"",,,
2,10,0.1,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0126658185685828,0.0118484289240412,0.00474677256524505,0.0181425738544891,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,10,0.1,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000761018872596178,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.1,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0153463551350374,0.0137792736154127,0.00535432521685581,0.0197401920033956,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0236430921052632,1,11
2,10,0.1,Fibroblast,,pathway,BMP,,,0.00385738304732298,0.00496361689788758,0.00179582282650885,0.00871143090379387,0.0078125,0.888888888888889,9,exact Wilcoxon signed-rank,"",0.0140086206896552,,
2,10,0.1,Fibroblast,,pathway,MIF,,,0.016200470249439,0.0142462424330839,0.00515486732392861,0.0224593187695216,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0166495901639344,,
2,10,0.1,Fibroblast,,pathway,MK,,,0.0270513683844706,0.0271586141688424,0.0205117098452958,0.0435160812024122,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.0040625,,
2,10,0.1,Fibroblast,,pathway,TRAIL,,,0.00420901174421184,,,,,1,3,not estimable: <6 paired donors,"",,,
2,10,0.1,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0159481710933775,0.0113120946426022,0.00552160538710228,0.018157527946107,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,10,0.1,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000797396980537643,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.1,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.016200470249439,0.0136413484052076,0.00515486732392862,0.0197392610504792,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0236430921052632,1,11
2,10,0.1,Myeloid,,pathway,MIF,,,0.00979231050436638,0.00875169020830655,0.00267311564150131,0.0193995377648067,0.013671875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0225694444444444,,
2,10,0.1,Myeloid,,pathway,TRAIL,,,0.00142130876865108,,,,,1,3,not estimable: <6 paired donors,"",,,
2,10,0.1,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.007444371484446,0.00733837538709456,0.00245223821203115,0.0127787528279315,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,10,0.1,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000426553523804732,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.1,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00979231050436637,0.00859894859141125,0.00267311564150131,0.0140319685728938,0.013671875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0293489583333333,1,11
2,10,0.1,Other epithelial,,pathway,BMP,,,0.000973780574621661,,,,,1,1,not estimable: <6 paired donors,"",,,
2,10,0.1,Other epithelial,,pathway,MIF,,,0.0205091927712477,0.0205033712416008,0.00679743077042415,0.0347002114214127,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.013671875,,
2,10,0.1,Other epithelial,,pathway,MK,,,0.0233434103016952,0.02532079697789,0.0174620951400847,0.0392525514725541,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.0040625,,
2,10,0.1,Other epithelial,,pathway,TRAIL,,,0.00196452856503831,,,,,1,3,not estimable: <6 paired donors,"",,,
2,10,0.1,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0152624072439166,0.0152617879398912,0.00582137235062603,0.0268658663428601,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,10,0.1,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000940203376252086,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.1,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0205091927712477,0.0185257351930498,0.00679743077042415,0.0275011459171735,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0199652777777778,1,11
2,10,0.1,T/NK,,pathway,MIF,,,0.012851636066559,0.0106103690020983,0.00427790021195352,0.0231673273169461,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.013671875,,
2,10,0.1,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0106813412096058,0.00847044202377115,0.00387863600455825,0.0133518351148235,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,10,0.1,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,10,0.1,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.012851636066559,0.0105506955641184,0.00427790021195352,0.0148230642030586,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0199652777777778,1,11
2,10,0.2,Endothelial,,pathway,MIF,,,0.0153629511129482,0.014912064632626,0.00608704084847237,0.0263075428051062,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0272409539473684,,
2,10,0.2,Endothelial,,pathway,MK,,,0.0213228624339981,0.022640252710542,0.0143238305872127,0.0410658222375018,0.0078125,1,8,exact Wilcoxon signed-rank,"",0.012939453125,,
2,10,0.2,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0140060868518101,0.0110114402452986,0.00437012812101457,0.0181591698323999,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0209673713235294,1,10
2,10,0.2,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00143064463525192,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,10,0.2,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0140060868518101,0.0110114402452986,0.00398961868471649,0.0181591698323999,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0313358516483516,1,10
2,10,0.2,Fibroblast,,pathway,BMP,,,0.000367437479211271,,,,,1,1,not estimable: <6 paired donors,"",,,
2,10,0.2,Fibroblast,,pathway,MIF,,,0.0164134133172008,0.0162872637391701,0.00624139217119799,0.0218478824342338,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0272409539473684,,
2,10,0.2,Fibroblast,,pathway,MK,,,0.0271228655740518,0.0301345849070728,0.0198139980635621,0.0443376954817241,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00544819078947368,,
2,10,0.2,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0160743206714083,0.0110466160037884,0.00391250740048608,0.0192037449314496,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0209673713235294,1,10
2,10,0.2,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00159849097312413,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,10,0.2,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0160743206714083,0.0107348882402399,0.00351380891021726,0.0192037449314496,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0313358516483516,1,10
2,10,0.2,Myeloid,,pathway,MIF,,,0.00912103242087846,0.00958183056049617,-0.00107939731170457,0.0259670734920424,0.15625,0.714285714285714,7,exact Wilcoxon signed-rank,"",0.172526041666667,,
2,10,0.2,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.00452991783980256,0.00718511010481994,-0.000866120549802202,0.018113134171417,0.078125,0.857142857142857,7,exact Wilcoxon signed-rank,"",0.103693181818182,1,7
2,10,0.2,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000877566951324446,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,10,0.2,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00452991783980256,0.00718511010481994,-0.00107939731170457,0.018113134171417,0.15625,0.714285714285714,7,exact Wilcoxon signed-rank,"",0.193246384297521,1,7
2,10,0.2,Other epithelial,,pathway,MIF,,,0.0204859066526601,0.0204971303341646,0.00737683504009501,0.0349297621589388,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.012939453125,,
2,10,0.2,Other epithelial,,pathway,MK,,,0.0241810252431322,0.0308471758074298,0.0174745082792693,0.0439333303183733,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00544819078947368,,
2,10,0.2,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0152624072439166,0.0152617879398912,0.00582137235062603,0.0268658663428601,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.016578851744186,1,11
2,10,0.2,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00161036990720776,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,10,0.2,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0152624072439166,0.0149970564336037,0.00535127066249999,0.0268658663428601,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0175480769230769,1,11
2,10,0.2,T/NK,,pathway,MIF,,,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,,
2,10,0.2,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,1,5
2,10,0.2,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0,1,not estimable: <6 paired donors,"",,,1
2,10,0.2,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,1,5
2,20,0.05,Endothelial,,pathway,BMP,,,0.000157746191837651,,,,,1,2,not estimable: <6 paired donors,"",,,
2,20,0.05,Endothelial,,pathway,MIF,,,0.0144464361299188,0.00984938666641609,0.00372609748957586,0.0286596479442141,0.0322265625,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0450010557432432,,
2,20,0.05,Endothelial,,pathway,MK,,,0.0202896835548742,0.019128624122055,0.0117588080802584,0.0294139098325935,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.00420464409722222,,
2,20,0.05,Endothelial,,pathway,TRAIL,,,0.00427140302909859,0.00370561595491759,-0.00166426040336129,0.00783131243843041,0.1748046875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.196338598278986,,
2,20,0.05,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0126658185685828,0.0118484289240412,0.00474677256524505,0.0181425738544891,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,20,0.05,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000761018872596178,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.05,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0153463551350374,0.0137792736154127,0.00535432521685581,0.0197401920033956,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0207950367647059,1,11
2,20,0.05,Fibroblast,,pathway,BMP,,,0.00182169386021053,0.00375269887593176,0.000752509290069481,0.00623352786420031,0.0048828125,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0108119419642857,,
2,20,0.05,Fibroblast,,pathway,MIF,,,0.0120682215847456,0.0116911148447089,0.00275322390391335,0.0209106159726786,0.0322265625,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0450010557432432,,
2,20,0.05,Fibroblast,,pathway,MK,,,0.0270513683844706,0.0271586141688424,0.0205117098452958,0.0400853370586136,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.00420464409722222,,
2,20,0.05,Fibroblast,,pathway,TRAIL,,,0.00211843564085045,0.00190049041838402,-0.000479736005938218,0.00420901174421184,0.123046875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.142330340485075,,
2,20,0.05,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0159481710933775,0.0113120946426022,0.00552160538710228,0.018157527946107,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,20,0.05,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000797396980537643,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.05,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.016200470249439,0.0136413484052076,0.00515486732392862,0.0197392610504792,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0207950367647059,1,11
2,20,0.05,Myeloid,,pathway,MIF,,,0.007444371484446,0.00587122678256479,0.000799775565755067,0.0193995377648067,0.0419921875,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0570946408991228,,
2,20,0.05,Myeloid,,pathway,MK,,,0.00599670667337537,,,,,1,1,not estimable: <6 paired donors,"",,,
2,20,0.05,Myeloid,,pathway,TRAIL,,,0.000691594369703713,0.00065053556065263,-0.000802381845292685,0.00140492032617367,0.322265625,0.8,10,exact Wilcoxon signed-rank,"",0.342131314212329,,
2,20,0.05,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.007444371484446,0.00733837538709456,0.00245223821203115,0.0127787528279315,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,20,0.05,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000426553523804732,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.05,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00979231050436637,0.00859894859141125,0.00267311564150131,0.0140319685728938,0.013671875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0268979279891304,1,11
2,20,0.05,Other epithelial,,pathway,BMP,,,0.000232552684557716,,,,,1,5,not estimable: <6 paired donors,"",,,
2,20,0.05,Other epithelial,,pathway,MIF,,,0.0204859066526601,0.0144542714305476,0.00329853289874507,0.0347002114214127,0.0244140625,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0363863431490385,,
2,20,0.05,Other epithelial,,pathway,MK,,,0.0233434103016952,0.0256798873397613,0.0174620951400847,0.0391390036488725,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.00420464409722222,,
2,20,0.05,Other epithelial,,pathway,TRAIL,,,0.00118529744993313,0.00127097687531825,-0.000115227896380524,0.00272927077978527,0.0537109375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0689151422764228,,
2,20,0.05,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0152624072439166,0.0152617879398912,0.00582137235062603,0.0268658663428601,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,20,0.05,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000940203376252086,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.05,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0205091927712477,0.0185257351930498,0.00679743077042415,0.0275011459171735,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0199565272177419,1,11
2,20,0.05,T/NK,,pathway,MIF,,,0.00839680198803491,0.00796762322634071,0.00188733589901351,0.0231673273169461,0.0244140625,0.727272727272727,11,exact Wilcoxon signed-rank,"",0.0363863431490385,,
2,20,0.05,T/NK,,pathway,TRAIL,,,0.000333297657574506,0.000290114119081994,-0.000916310474522292,0.000999287175708029,0.6875,0.714285714285714,7,exact Wilcoxon signed-rank,"",0.691964285714286,,
2,20,0.05,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0106813412096058,0.00847044202377115,0.00387863600455825,0.0133518351148235,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0180365114795918,1,11
2,20,0.05,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.05,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.012851636066559,0.0105506955641184,0.00427790021195352,0.0148230642030586,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0199565272177419,1,11
2,20,0.1,Endothelial,,pathway,MIF,,,0.0153463551350374,0.0146714158811984,0.00535432521685581,0.0286596479442141,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0166495901639344,,
2,20,0.1,Endothelial,,pathway,MK,,,0.0198927492103758,0.0198442952957486,0.0134370453943289,0.0348408300125959,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00495426829268293,,
2,20,0.1,Endothelial,,pathway,TRAIL,,,0.00609040885255626,,,,,1,3,not estimable: <6 paired donors,"",,,
2,20,0.1,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0126658185685828,0.0118484289240412,0.00474677256524505,0.0181425738544891,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,20,0.1,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000761018872596178,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.1,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0153463551350374,0.0137792736154127,0.00535432521685581,0.0197401920033956,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0236430921052632,1,11
2,20,0.1,Fibroblast,,pathway,BMP,,,0.00385738304732298,0.00496361689788758,0.00179582282650885,0.00871143090379387,0.0078125,0.888888888888889,9,exact Wilcoxon signed-rank,"",0.0140086206896552,,
2,20,0.1,Fibroblast,,pathway,MIF,,,0.016200470249439,0.0142462424330839,0.00515486732392861,0.0224593187695216,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0166495901639344,,
2,20,0.1,Fibroblast,,pathway,MK,,,0.0270513683844706,0.0271586141688424,0.0205117098452958,0.0435160812024122,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.0040625,,
2,20,0.1,Fibroblast,,pathway,TRAIL,,,0.00420901174421184,,,,,1,3,not estimable: <6 paired donors,"",,,
