"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"GOBP_MRNA_SPLICE_SITE_RECOGNITION",0.296511627906977,0.393642722923147,0.135740943810425,0.345516329417018,1.122145084064,24,"PSIP1|SF3A2|SF3A3|LUC7L|PUF60|SRSF9|SF3A1|LUC7L3|SRSF1|SNRPC|ISY1|SFSWAP|SF1|SETX|SRSF10","GO_BP"
"GOBP_MRNA_TRANSCRIPTION",0.255882352941176,0.351558361118066,0.0995791200495904,-0.333563619862347,-1.1489049801734,48,"EREG|RARA|EPAS1|PPARG|THRB|TAF13|STAT3|VDR|NFKBIZ|S100A10|NR1H2|ATF4|HIPK3|NCOA2|NCOA1|CREB1|TAF7|ANXA2|TAF1|ATF2","GO_BP"
"GOBP_MRNA_TRANSPORT",0.00303714427917344,0.0118454429059969,0.431707695803346,0.467321791867443,2.04675124241794,111,"NUP210|NUP188|NUP35|THOC3|NUP37|NXT1|NUP93|NPIPA1|ALYREF|NUP85|SLBP|NUP107|HNRNPA1L2|DDX39A|RAE1|PCID2|MAGOHB|NUP133|MAGOH|NUP43|NUP155|SRSF7|EIF4A3|NDC1|NSUN2|SARNP|RANBP17|AAAS|DHX9|NUP54|KHSRP|THOC6|LRPPRC|NUP88|NUP205|NCBP1|BICD2|NUP160|NUTF2|SEH1L|NUP62|HNRNPA2B1|CETN2|THOC7|SUPT6H|SRSF3|NUP214|POM121C|RANBP2|THOC1","GO_BP"
"GOBP_MUCUS_SECRETION",0.345454545454545,0.441371450479703,0.0888945288620449,-0.419365518842044,-1.08517200172067,15,"SCNN1B|P2RY2|FOSL2|VAMP8","GO_BP"
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS",0.000160245333717055,0.00121126619897891,0.518848077743792,-0.568276334542709,-1.95733428945349,48,"HMOX1|ITGB6|SLC40A1|SCNN1B|OAS1|EPAS1|TMEM63B|PICALM|CYP4F12|BTBD9|VEGFA|HEPH|EXT1|PRKACB|SCNN1A|B2M|NKIRAS2|HFE|MYO5B|ABCA12","GO_BP"
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_IRON_ION_HOMEOSTASIS",0.00348671679641887,0.0132101162164076,0.431707695803346,-0.647311792251839,-1.79479499456484,19,"HMOX1|SLC40A1|EPAS1|PICALM|BTBD9|HEPH|B2M|HFE","GO_BP"
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS",0.47626582278481,0.564707342356153,0.0696133438850965,-0.360026324205346,-0.998241422958563,19,"SCNN1B|CYP4F12|EXT1|PRKACB|SCNN1A|MYO5B","GO_BP"
"GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT",0.462382445141066,0.550999791659601,0.070619624712259,-0.35332763108796,-1.00649565205072,21,"MYH14|DDIT3|RCSD1|CHUK|CHRNB1|HIPK2|CLN8|KCNJ2|FKBP1A","GO_BP"
"GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS",0.272727272727273,0.369872871192132,0.276500599254472,0.216978290637599,1.07222636950924,441,"E2F1|BRIP1|ASF1B|FBXO5|KIFC1|PCNA|PTCH1|FANCA|MSH6|FANCG|MCM8|GAL|TRIP13|MNS1|SKA3|NCAPH|FANCD2|HMGB2|PARP2|MSH2|FIGNL1|NDC80|TTK|PARP1|RPL10L|CCNB1|PLK1|ACSL4|SKA1|RAD51C|FANCL|RACGAP1|NPHP1|CREB3L4|PTTG1|BRCA2|CCDC34|POC1A|MASTL|MLH1|CNTLN|CCNB2|RAN|DDX20|METTL3|TOP2A|PAFAH1B3|NEURL4|SPEF2|KDM2B|ZP3|TRIM28|SASS6|RUVBL1|LIMK2|HSF2|SNRPA1|YBX2|SKA2|BMP4|WFDC2|IMMP2L|RPL39L|EED|TLE6|YIF1B|TTC12|PRDX4|NDC1|NSUN2|HDAC2","GO_BP"
"GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS",0.423076923076923,0.516535720811255,0.0721797965581253,-0.309614541599627,-1.03208451813773,40,"THBS1|APOE|CAPN2|SLC1A1|SCN9A|EXT1|PPP3CA|VWA1|NPAS2|ADRA2A|NR4A2|MDK|P2RX4|HMGCS2|LPAR5|PTEN|ALS2|GCH1|MECP2","GO_BP"
"GOBP_MULTICELLULAR_ORGANISM_GROWTH",0.198150594451783,0.285292452516013,0.108820126769161,-0.293925336109162,-1.15679368969503,110,"PLAC8|KLF2|GUCA2B|COL3A1|PLEC|CLIC4|SCNN1B|RARA|PPP1R13L|PLS1|EZR|FOSL2|MFSD2A|GPD2|SMPD3|PIK3CA|STAT3|GRHL2|EXT1","GO_BP"
"GOBP_MULTIVESICULAR_BODY_ORGANIZATION",0.0160782672972308,0.0423806635424444,0.352487857583619,-0.498280461412512,-1.57815671946591,32,"CHMP1B|CHMP5|STAM2|CHMP2B|PDCD6IP|VPS37B|RAB11A|VPS37A|CHMP3|CHMP2A|CHMP4B|CHMP4C|VPS4B|VPS4A|IST1|VPS28|CHMP1A|VTA1|STAM|UBAP1|CHMP7|VPS36","GO_BP"
"GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY",0.0101959522673471,0.0297205262689022,0.380730400722792,-0.47152202778078,-1.5965425419451,45,"LYST|CHMP1B|RILP|CHMP5|SYTL4|STAM2|EXPH5|CHMP2B|VPS37B|VPS37A|LEPROT|CHMP3|TMEM50A|CHMP2A|CHMP4B|CHMP4C|VPS4B|VPS4A|UBXN6|VPS28|PTPN23|CHMP1A|VTA1|STAM|UBAP1|CHMP7|VPS36","GO_BP"
"GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS",2.04415171873341e-06,3.33553645533007e-05,0.627256739718528,-0.511487018835781,-2.00548086447014,108,"SERPINE2|CLIC5|IL1B|ERRFI1|HPGD|PRDM1|B4GALT1|APOL2|MAFF|PPARD|RARA|EDN1|PCSK5|RGS2|SLC2A1|A1CF|ITGA3|CAPN2|ITGB4|TPPP3|ITGA2|BMPR2|HSD11B2|STS|SMAD3|VEGFA|GRN|SMURF2|VMP1|CLDN4|CITED2|DSG2|VDR|HSPG2|JUNB|YTHDF3|ACE2|KRAS|SLC38A2","GO_BP"
"GOBP_MUSCLE_ADAPTATION",0.000297084814349053,0.00202701231737274,0.49849310876659,-0.528950360554785,-1.88455122704466,60,"IL1B|ERRFI1|HMOX1|SLC9A1|FOXO1|FBXO32|EDN1|RGS2|PDE9A|KLF4|ATP2B4|PPARG|GSN|TNFRSF1A|INPP5F|SMAD3|IL6ST|CFLAR|FOXO3|PPP3CA|CTDP1|MEF2A|ROCK1|CAMK2D|TWF1","GO_BP"
"GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS",0.00342320691708936,0.0130014410496349,0.431707695803346,-0.497388277325096,-1.72921720292655,51,"JAK2|BNIP3|MAPK7|FOXO1|EDN1|PPARG|CAPN2|RPS6KA2|MAP3K5|ZC3H12A|CFLAR|MAP2K5|SIRT1|PPP1R10|APAF1|CDKN2A|MAP2K4|PDCD4|CAMK2D|SOD2|ATF4|BAG3|MDK|LRP6","GO_BP"
"GOBP_MUSCLE_CELL_DEVELOPMENT",0.0371959942775393,0.0808893163200622,0.282013350011725,-0.377916794086416,-1.39074617904377,75,"ADM|PLEC|PROX1|RCAN1|PRKG1|EDN1|CXADR|RGS2|KRT19|PDLIM5|TBX3|FHL2|CAV2|VEGFA|CFLAR|PPP3CA|ACTN4|CTDP1|MEF2A|CHRNB1|HES1|AKAP13|ITGB1|SDC1|XK|TMOD3|PPARA|WDR1","GO_BP"
"GOBP_MUSCLE_CELL_DIFFERENTIATION",0.0019695072965049,0.00866470827734826,0.431707695803346,-0.364397193088927,-1.53202903483981,192,"ADM|SLC9A1|EREG|PLEC|BMP2|ACVR1|RARA|PROX1|HDAC5|DOCK5|BHLHE41|ZBED6|RCAN1|PRKG1|EDN1|CXADR|RGS2|KRT19|EHD1|KDM6B|IFRD1|CASP7|SIRT6|AKIRIN2|CAPN2|SHH|PDLIM5|CEACAM5|TBX3|FHL2|BMPR2|CAV2|SIK1|VEGFA|CTNNB1|ID2|EFNB2|RBM4|BNIP2|FOXO4|CFLAR|MAPK14|KRAS|DYRK1B|SIRT1|PPP3CA|CCNT2|MMP14|ACTN4|CTDP1|MEF2A|CHUK|CHRNB1|DOCK1|CTH|PDCD4|HES1|SPAG9|AKAP13|SOD2|MDM2|ITGB1|TANC1|SDC1|XK|TMOD3|PPARA|WDR1|IL4R|PLD3|MYH9|FRS2|CD9","GO_BP"
"GOBP_MUSCLE_CELL_MIGRATION",0.000113749779433181,0.000928053756010394,0.538434096309916,-0.574501324741231,-1.97877524348668,48,"ANXA1|AIF1|PDGFA|LRP1|PPARD|DOCK5|SEMA6D|PRKG1|TRIB1|DOCK4|SORL1|CCL5|ITGA2|FOXO4|DDIT3|NET1|GRB10|AKIRIN1|ACE|ABHD2","GO_BP"
"GOBP_MUSCLE_CELL_PROLIFERATION",1.27594215052592e-07,3.05039193195499e-06,0.690132458796796,-0.533742467474493,-2.10806464118349,114,"HPGD|HMOX1|AIF1|CDKN1A|EREG|THBS1|TNFAIP3|HBEGF|BMP2|PPARD|JAK2|PPARGC1A|MEF2D|IL18|PRKG1|EDN1|TRIB1|KLF4|PPARG|RGCC|APOE|MYD88|PIM1|SHH|IL6R|CCL5|ITGA2|SMPD3|BMPR2|MAP3K5|CAV2|PIK3CA|CTNNB1|ID2|STAT3|DDIT3|CFLAR|MAPK14|ARID2|SAV1|ACE2|KRAS|NAA35|TCF7L2|AKIRIN1","GO_BP"
"GOBP_MUSCLE_CONTRACTION",0.000324986333961027,0.00218356830922834,0.49849310876659,-0.417744017716338,-1.68728364697831,136,"SLC6A8|MYLK|SLC9A1|SCNN1B|DOCK5|EDN3|PPP1R13L|PRKG1|DSC2|EDN1|SMAD7|RGS2|DOCK4|MYOF|MYH14|ATP1B1|ATP2B4|GSN|ARHGAP42|FKBP1B|MAP2K3|TBX3|KCND3|ACTA2|ITGA2|PDE4D|ZC3H12A|ATP2B1|PDE4B|PIK3CA|SCN9A|DDIT3|DSG2|SLMAP|MAP2K6|GPD1L|ACE2|RCSD1|CTTN|ADRA2A|DSP|CHUK|TPM4|CHRNB1|ROCK1|CAMK2D|CALM2|SSPN|APBB2|PKP2|DLG1|JUP|ANXA6|TMOD3","GO_BP"
"GOBP_MUSCLE_HYPERTROPHY",0.0124313286813352,0.0345700790380864,0.380730400722792,-0.462069597209973,-1.63144692798572,54,"ERRFI1|SLC9A1|FOXO1|PRKG1|EDN1|RGS2|PDE9A|ATP2B4|PPARG|PDLIM5|TNFRSF1A|INPP5F|SMAD3|IL6ST|PPP3CA|CTDP1|MEF2A|ROCK1|CAMK2D|TWF1|TNFRSF1B|PAK2|PPARA|P2RX4","GO_BP"
"GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS",0.0129611510002934,0.0356258375088279,0.380730400722792,-0.629620208677218,-1.65369283015687,16,"ERRFI1|FOXO1|ATP2B4|PPARG|INPP5F|SMAD3|PPP3CA","GO_BP"
"GOBP_MUSCLE_ORGAN_DEVELOPMENT",0.00164024954475963,0.00767606918974007,0.45505986738723,-0.383953083402413,-1.57972174486621,158,"COL3A1|MYLK|PLEC|MAFF|HBEGF|VAMP5|BMP2|PROX1|MEF2D|EGR3|RCAN1|SMAD7|MYH14|FLNB|ATF3|SKIL|EGR1|EGR2|TAGLN|SHH|EGLN1|CAV2|ASS1|SMAD3|CTNNB1|GPCPD1|BTG2|FOXO4|CITED2|CD164|CFLAR|MAPK14|KRAS|SIRT1|PPP3CA|AKIRIN1|CCNT2|SVIL|MEF2A|ID3|DSP|ERBB3|DLL4|PRKAA1|FOS|ZFHX3|CHD2|PKP2|ITGB1|EP300|ZNF689|NF1|XK|VRK3|NR1D2","GO_BP"
"GOBP_MUSCLE_ORGAN_MORPHOGENESIS",0.0375865434565015,0.0815741731314924,0.321775918075361,-0.491947839441436,-1.51710242083231,29,"COL3A1|MYLK|BMP2|PROX1|SMAD7|EGLN1","GO_BP"
"GOBP_MUSCLE_STRUCTURE_DEVELOPMENT",5.3936037129936e-07,1.0662739647995e-05,0.659444398037935,-0.395455671173348,-1.74576375801975,345,"PDLIM2|ADM|COL3A1|MYLK|SLC9A1|EREG|PLEC|LGALS1|MAFF|HBEGF|VAMP5|BMP2|ACVR1|PPARD|RARA|PROX1|HDAC5|DOCK5|EPAS1|BHLHE41|MEF2D|ZBED6|EGR3|IL18|RCAN1|PRKG1|EDN1|CXADR|SMAD7|RGS2|KRT19|MYH14|EHD1|FLNB|ATF3|KDM6B|SKIL|PDLIM7|IFRD1|BTG1|CASP7|EGR1|EGR2|SIRT6|JAG1|AKIRIN2|TAGLN|CAPN2|SHH|PDLIM5|CEACAM5|TBX3|EGLN1|FHL2|BMPR2|MAP3K5|CAV2|SIK1|ASS1|SMAD3|VEGFA|CTNNB1|ARID1B|GPCPD1|BTG2|ID2|EFNB2|RBM4|BNIP2|FOXO4|LRRC8A|DDIT3|CITED2|CD164|CFLAR|PPP2R3A|MAPK14|MBNL1|ARID2|KRAS|DYRK1B|SIRT1|TCF7L2|PPP3CA|AKIRIN1|ACTB|CCNT2|MMP14|ZFP36L1|ACTN4|SVIL|CTDP1|MEF2A|HIF1AN|ID3|DSP|ERBB3|CHUK|DLL4|CHRNB1|DOCK1|PRKAA1|CTH|PDCD4|HES1|SPAG9|AKAP13|PDLIM1|SOD2|FOS|ZFHX3|MDM2|CHD2|PKP2|ITGB1|EP300|TANC1|ZNF689|NF1|SDC1|XK|VRK3|NR1D2|TMOD3|PPARA|WDR1|IL4R|PLD3|MYH9|FRS2|CD9","GO_BP"
"GOBP_MUSCLE_SYSTEM_PROCESS",5.17721056417406e-06,7.3578421105589e-05,0.610526878385931,-0.434204845015591,-1.82068514339642,190,"IL1B|ERRFI1|HMOX1|SLC6A8|MYLK|SLC9A1|SCNN1B|DOCK5|EDN3|FOXO1|FBXO32|PPP1R13L|PRKG1|DSC2|EDN1|SMAD7|RGS2|DOCK4|PDE9A|KLF4|MYOF|MYH14|ATP1B1|ATP2B4|PPARG|GSN|ARHGAP42|FKBP1B|MAP2K3|PDLIM5|TBX3|KCND3|TNFRSF1A|ACTA2|ITGA2|PDE4D|INPP5F|ZC3H12A|ATP2B1|PDE4B|SMAD3|PIK3CA|IL6ST|SCN9A|DDIT3|DSG2|CFLAR|SLMAP|MAP2K6|GPD1L|ACE2|FOXO3|PPP3CA|RCSD1|CTTN|ADRA2A|CTDP1|MEF2A|DSP|CHUK|TPM4|CHRNB1|ROCK1|CAMK2D|TWF1|CALM2|SSPN|APBB2|PKP2|DLG1|JUP|TNFRSF1B|PAK2|ANXA6|TMOD3|PPARA","GO_BP"
"GOBP_MUSCLE_TISSUE_DEVELOPMENT",0.000616662947555312,0.00353201188004289,0.477270815362862,-0.376364684705356,-1.59686014884829,206,"COL3A1|MYLK|SLC9A1|PLEC|MAFF|VAMP5|BMP2|ACVR1|RARA|PROX1|TIPARP|RCAN1|PPP1R13L|PRKG1|EDN1|CXADR|SMAD7|RGS2|MYH14|FLNB|ATF3|KDM6B|SKIL|IFRD1|FOSL2|EGR1|SEMA3C|EGR2|SIRT6|PIM1|SHH|PDLIM5|TBX3|EGLN1|FHL2|BMPR2|CAV2|SIK1|ZFAND5|SMAD3|VEGFA|CTNNB1|GPCPD1|BTG2|ID2|EFNB2|CITED2|DSG2|CFLAR|MAPK14|ARID2|SAV1|KRAS|PPP3CA|AKIRIN1|CCNT2|CDC42|SVIL|CTDP1|MEF2A|DSP|ERBB3|DLL4|PRKAA1|AKAP13|FOS|PKP2|ITGB1|EP300|ZNF689|NF1|DLG1|XK|VRK3|NR1D2|POGLUT1|PPARA","GO_BP"
"GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0.426686217008798,0.520118692986218,0.0713052987340038,-0.301322884490628,-1.02053357406253,44,"UNC13D|SCNN1B|F2RL1|MYD88|ENPP3|GRN|VAMP8|TICAM1|SBNO2|SNAP23|RAC2|STXBP3|SNX6|VAMP2|LYN|IL4R|STXBP2|VAMP3|IFI35|ANXA3|DNASE1|SNX4","GO_BP"
"GOBP_MYELOID_CELL_APOPTOTIC_PROCESS",0.022650144552219,0.0547437663001908,0.352487857583619,-0.552839913670064,-1.61384847104758,23,"ANXA1|SLC7A11|IRF7|ADAM17|CCL5|CTSL|SIRT1|ARF6|CDKN2A|PIK3CB|NF1","GO_BP"
"GOBP_MYELOID_CELL_DEVELOPMENT",0.183941605839416,0.270517840919771,0.120433371642259,-0.338949069829392,-1.19401437194148,56,"EVI2B|KLF2|PLA2G10|BCL6|ALAS1|ABI1|CITED2|RAC2|ZBTB7A|ARID4A|RAC1|EP300|TRIM58|PTBP3|TMOD3|SRC","GO_BP"
"GOBP_MYELOID_CELL_DIFFERENTIATION",0.000126265152870912,0.000993371763912994,0.518848077743792,-0.365921605323109,-1.59558354401459,288,"CDKN2B|CEACAM1|EVI2B|KLF2|BATF2|EPHA2|ITGB6|ISG15|BMP2|RARA|OSTM1|JAK2|EPAS1|TRIB1|SCIN|PLA2G10|EFNA2|IRF7|F2RL1|SNRK|NFKBIA|PPARG|SPIB|FOSL2|BCL6|IL15|ZFP36|ALAS1|JAG1|CASP8|ABI1|MYD88|PTK2B|RELB|VEGFA|NFE2L1|HSPA1B|CTNNB1|CHMP5|TLR3|KLF10|ID2|KLF13|STAT3|TFE3|CITED2|PSEN1|MAFB|CFLAR|JUNB|SBNO2|MAPK14|SH3PXD2A|RAC2|SIRT1|FOXO3|PPP3CA|GPR137B|RIPK1|ETS1|B2M|HSPA1A|ZBTB7A|CDC42|TRAF6|ZFP36L1|NDFIP1|TPM4|ARID4A|TAOK3|ACVR2A|TNFRSF11B|VPS13A|TET2|KMT2E|TIRAP|FAM3C|RCOR1|FOS|PML|RAC1|FARP2|EP300|HIPK2|TOB2|TRIM58|NF1|RARG|PTBP3|LYN|HIF1A|TMOD3|SRC|NEDD9|JUN|WDR1|MYH9|GLUL|SMAP1|CREB1|CEBPG|LIF|CEBPA|SP3","GO_BP"
"GOBP_MYELOID_CELL_HOMEOSTASIS",0.018582974647523,0.0470911206351364,0.352487857583619,-0.35279459637479,-1.44410570866271,145,"ANXA1|HMOX1|KLF2|ISG15|SCNN1B|JAK2|SLC7A11|EPAS1|PLA2G10|BCL6|BAK1|ZFP36|ALAS1|ADAM17|PDE4B|VEGFA|NFE2L1|HSPA1B|CHMP5|ID2|KLF13|STAT3|CITED2|MAFB|MAPK14|RAC2|FOXO3|ETS1|B2M|HSPA1A|ZBTB7A|ZFP36L1|TSPAN9|ARID4A|ACVR2A|VPS13A|PIK3CB|KMT2E|RCOR1|RAC1|HIPK2|TRIM58|NF1|PTBP3|LYN|HIF1A|TMOD3","GO_BP"
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0.0169390628471534,0.043936139462255,0.352487857583619,-0.635339842768049,-1.64403838172777,15,"BATF2|CD37|ITGB6|RELB|PSEN1|TRAF6","GO_BP"
"GOBP_MYELOID_LEUKOCYTE_ACTIVATION",4.25065099274555e-05,0.000407112039180971,0.557332238758646,-0.470934966881715,-1.85622901079063,112,"ANXA1|AIF1|BATF2|CD37|ITGB6|UNC13D|PTPRC|THBS1|SCNN1B|JAK2|IFNGR1|IL18|PLA2G10|RHOH|NDRG1|F2RL1|IL15|FN1|MYD88|LDLR|ENPP3|IFNGR2|CCL5|RELB|PJA2|ZC3H12A|GRN|TLR3|VAMP8|PSEN1|TICAM1|SBNO2|CLU|SNAP23|PRKCD|ADAM10|RAC2|GPR137B|STXBP3|TRAF6|TMEM106A|JUND|SNX6|KMT2E|ADAM9|PLSCR1|VAMP2|LYN|TNIP2|SRC|JUN|IL4R|STXBP2|VAMP3|IFI35|CEBPA|ANXA3|NR4A1|DNASE1|LTBR|TMEM229B|SNX4","GO_BP"
"GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION",0.0104142142424891,0.0302994686073929,0.380730400722792,-0.537488971007858,-1.67548259985849,30,"BCL10|SPON2|PANX1|BCL6|LITAF|MYD88|LAPTM5|TLR3|TICAM1|SIRT1|ATG9A|RTN4|MAVS","GO_BP"
"GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION",0.00037040356564611,0.00240489388726864,0.49849310876659,-0.414765119980419,-1.68419450653803,141,"CEACAM1|EVI2B|BATF2|EPHA2|ITGB6|BMP2|RARA|OSTM1|TRIB1|EFNA2|IRF7|F2RL1|PPARG|SPIB|FOSL2|IL15|CASP8|MYD88|RELB|VEGFA|CTNNB1|TLR3|KLF10|ID2|TFE3|CITED2|PSEN1|MAFB|CFLAR|JUNB|SBNO2|MAPK14|SH3PXD2A|SIRT1|PPP3CA|GPR137B|RIPK1|CDC42|TRAF6|ZFP36L1|NDFIP1|TAOK3|TNFRSF11B|VPS13A|FAM3C|FOS|FARP2|TOB2|NF1|LYN|SRC|NEDD9|JUN|MYH9|CREB1|LIF|CEBPA|SP3","GO_BP"
"GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",0.0317325054763754,0.0718524573341717,0.321775918075361,-0.434797887373785,-1.51161581588995,51,"IGHG1|UNC13D|SCNN1B|NCF1|SERPINB9|F2RL1|SPON2|MYD88|ADAM17|IL6R|VAMP8|HLA-E|TICAM1|SNAP23|RAC2|ACE|STXBP3|MAVS|SNX6|KMT2E|VAMP2|LYN|WDR1|IL4R|STXBP2|VAMP3|ANXA3|DNASE1|SNX4","GO_BP"
"GOBP_MYELOID_LEUKOCYTE_MIGRATION",0.00461691222080422,0.0161252064427636,0.407017918923954,-0.404678648008978,-1.57937023983007,105,"IL1B|ANXA1|AIF1|B4GALT1|MMP28|THBS1|CCL28|EDN3|EDN1|CXADR|DUSP1|MCOLN2|PIP5K1C|LGALS3|VAV3|SAA1|PERP|MYD88|SWAP70|PTK2B|IL6R|CCL5|DAPK2|PDE4B|VEGFA|MOSPD2|RAC2|AKIRIN1|S100A14|ARHGEF5|RTN4|MMP14|MAPK3|IL17RC|TIRAP|CAMK1D|RAC1|MTUS1|NF1|MDK|LYN|WDR1|P2RX4|CD9","GO_BP"
"GOBP_MYOBLAST_DIFFERENTIATION",0.0024612628159793,0.0101613581318342,0.431707695803346,-0.471549064209421,-1.69629713094749,64,"PLEC|LGALS1|PPARD|EPAS1|IL18|IFRD1|BTG1|JAG1|SHH|TBX3|MAP3K5|ARID1B|LRRC8A|DDIT3|MAPK14|MBNL1|ARID2|TCF7L2|AKIRIN1|ACTB|ZFP36L1|HIF1AN|ID3","GO_BP"
"GOBP_MYOBLAST_FUSION",0.0524642289348172,0.103057122315271,0.248911114434702,-0.532175847047813,-1.49055817004824,20,"DOCK5|EHD1|CAPN2|CFLAR|MAPK14|DYRK1B|DOCK1|ITGB1|TANC1|IL4R|MYH9|CD9","GO_BP"
"GOBP_MYOFIBRIL_ASSEMBLY",0.0241416794654805,0.0576229957264348,0.352487857583619,-0.576613569718133,-1.61502268859418,20,"PLEC|PROX1|EDN1|KRT19|CFLAR|MEF2A|AKAP13|ITGB1|TMOD3|WDR1|ACTG1|PRKAR1A","GO_BP"
"GOBP_MYOTUBE_CELL_DEVELOPMENT",0.202970297029703,0.290199534557072,0.122107920287081,-0.475743392410266,-1.24953650816931,16,"PLEC|RCAN1|CAV2|PPP3CA","GO_BP"
"GOBP_MYOTUBE_DIFFERENTIATION",0.0359195402298851,0.0788440299423242,0.287857117255149,-0.39590863932627,-1.41381566688882,63,"PLEC|HDAC5|DOCK5|BHLHE41|RCAN1|EHD1|CAPN2|SHH|CEACAM5|CAV2|SIK1|CFLAR|MAPK14|DYRK1B|PPP3CA|MMP14|DOCK1|ITGB1|TANC1|XK|IL4R|PLD3|MYH9|CD9","GO_BP"
"GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY",0.0295034407537548,0.0678499947737363,0.352487857583619,0.418157168531481,1.53631809171875,39,"FOXRED1|TMEM186|NDUFAF4|NDUFAF2|BCS1L|TIMM21|TMEM70|COA1|NDUFAF3|NDUFS8|NDUFAF7|NDUFAF6|ECSIT|NDUFS2|NDUFS7|ACAD9|TIMMDC1|OXA1L|NDUFA13|NDUFS1|NDUFAF5|NDUFA6|NDUFS3|NDUFS5|NDUFB2|NDUFS6|NDUFC2","GO_BP"
"GOBP_NADH_METABOLIC_PROCESS",0.560344827586207,0.641225769304587,0.0928481214159878,0.264031708532605,0.927784848270468,30,"ENO3|PFKM|SLC25A22|GOT2|MDH1|SLC25A11|GOT1|ENO1|FOXK2","GO_BP"
"GOBP_NADPH_REGENERATION",0.983827493261456,0.994230478673502,0.0602484086158019,0.174520428304531,0.564099559522763,22,"PRPS2|MTOR|RPE|TP53|RPTOR|MLST8|TALDO1","GO_BP"
"GOBP_NADP_METABOLIC_PROCESS",0.880116959064328,0.913852310576885,0.0696133438850965,0.209109476367029,0.738008430786679,33,"DCXR|NADK2|PRPS2|MDH1|IDH2|MTOR|RPE|TP53|RPTOR|MLST8|TALDO1","GO_BP"
"GOBP_NAD_METABOLIC_PROCESS",0.28735632183908,0.384638409961686,0.137250779610133,0.344408778879617,1.14387361623814,25,"LDHB|SLC25A22|NADK2|GOT2|MDH1|SLC25A11|GOT1|HAAO","GO_BP"
"GOBP_NATURAL_KILLER_CELL_ACTIVATION",0.000125373647627539,0.000991416228931618,0.518848077743792,-0.571249894765973,-1.95756413405722,46,"PRDM1|UNC13D|PTPRC|JAK2|IL18|IL15|NFIL3|CASP8|CORO1A|PBX1|ELF4|ID2|HLA-E|TICAM1","GO_BP"
"GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION",0.0019916601932576,0.00873724044951131,0.431707695803346,-0.697223106174281,-1.83125134138,16,"PRDM1|PTPRC|IL15|NFIL3|PBX1|ID2","GO_BP"
"GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY",0.00275043404960695,0.0110017361984278,0.431707695803346,-0.525880034422314,-1.75673922891324,39,"CEACAM1|UNC13D|HCST|SERPINB9|IL18|LYST|RNF19B|CORO1A|HLA-E|AP1G1|PIK3CB|SLAMF7|VAMP2|ARL8B|GRB2|CEBPG|INPP5D|HLA-A|CRK","GO_BP"
"GOBP_NECROPTOTIC_PROCESS",0.0442073170731707,0.0919321415061757,0.266350657088526,-0.459927471306826,-1.45668491044631,32,"ZBP1|BIRC3|RIPK3|ITCH|CASP8|PELI1|CYLD|TLR3|CFLAR|RIPK1|SPATA2|IPMK","GO_BP"
"GOBP_NEGATIVE_CHEMOTAXIS",0.0203673398049593,0.0508194789308207,0.352487857583619,-0.612495118500278,-1.60871390722666,16,"SEMA3B|PDGFA|SEMA6D|SEMA4B|SEMA3C|SEMA6A|ITGAV|SEMA4G|SEMA4A|PLXNA3","GO_BP"
"GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",0.231012658227848,0.323250017229893,0.110564716336619,-0.436167750448014,-1.20935800129861,19,"ARHGEF18|F11R|TACSTD2|RHPN2|PPFIA1|MET|CLASP1|INPP5K|PAK2","GO_BP"
"GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION",0.00041185122419914,0.00260716929975122,0.49849310876659,-0.63906210947752,-1.95665184004659,28,"AVIL|VILL|SCIN|EPS8|GSN|ADD3|SWAP70|CAPZA2|PIK3CA|TWF2|SPTBN1|LIMA1|SVIL|ADD1|TWF1","GO_BP"
