signature,rank,gene,log2FC,P,FDR,matched_singlecell,projection_weight
SC_GART_NEAREST_CENTROID_PROGRAM,824,DNAJA3,0.210032066758146,0.0094789715508908,0.0432362667453177,True,0.047617980034353025
SC_GART_NEAREST_CENTROID_PROGRAM,825,TMEM186,0.269745739953668,0.0010038814423298,0.0092027924391071,True,0.043142736377842605
SC_GART_NEAREST_CENTROID_PROGRAM,826,RMI2,0.578900871086111,6.81128973074472e-08,1.83495833752392e-05,True,0.07863607463983813
SC_GART_NEAREST_CENTROID_PROGRAM,827,KNOP1,0.228098074570561,0.0010849943355059,0.0096856642865375,True,0.07070274616250494
SC_GART_NEAREST_CENTROID_PROGRAM,828,GGA2,0.316223378264031,0.0041438066321941,0.0245246143966456,True,0.027864974873450188
SC_GART_NEAREST_CENTROID_PROGRAM,829,NDUFAB1,0.199466926365655,0.001111089884756,0.009855989909055,True,0.04529440439410759
SC_GART_NEAREST_CENTROID_PROGRAM,830,PLK1,0.382793321442628,0.0003331741160347,0.0043040734369126,True,0.040602910203462406
SC_GART_NEAREST_CENTROID_PROGRAM,831,EIF3C,0.493700836708087,0.0005509827389531,0.0061494488610675,True,0.02284149516769718
SC_GART_NEAREST_CENTROID_PROGRAM,832,TUFM,0.116234729158319,0.0107139747536909,0.0469818034556115,True,0.04239334500998382
SC_GART_NEAREST_CENTROID_PROGRAM,833,KIF22,0.224741210790844,0.0078338102838167,0.037901073516925,True,0.06225220204444781
SC_GART_NEAREST_CENTROID_PROGRAM,834,MAZ,0.268635805224514,0.0002434785784825,0.003467216784099,True,0.08963081404756512
SC_GART_NEAREST_CENTROID_PROGRAM,835,HIRIP3,0.344073878644613,0.0012614041140529,0.0107727361989672,True,0.037690617300182416
SC_GART_NEAREST_CENTROID_PROGRAM,836,BOLA2B,0.275485223119624,0.007362177976799,0.0362658014345023,True,0.042106814842706175
SC_GART_NEAREST_CENTROID_PROGRAM,837,DCTPP1,0.253876196381394,3.76563257237233e-05,0.0010173544346368,True,0.08359370585400216
SC_GART_NEAREST_CENTROID_PROGRAM,838,BCL7C,0.204446716604213,0.000383060538148,0.0046978299074949,True,0.0762092534855745
SC_GART_NEAREST_CENTROID_PROGRAM,839,SETD1A,0.393651423749068,0.0019252096918083,0.0142445238487387,True,0.024620663661521713
SC_GART_NEAREST_CENTROID_PROGRAM,840,VKORC1,0.223107369615301,0.0025327108506242,0.0173040348025323,True,0.07249850317051487
SC_GART_NEAREST_CENTROID_PROGRAM,841,SHCBP1,0.428667476757674,0.0026551294730269,0.0179873418609705,True,0.021147829388398764
SC_GART_NEAREST_CENTROID_PROGRAM,842,ORC6,0.671214320623887,1.35255523814167e-07,2.97047967058451e-05,True,0.048708805727343485
SC_GART_NEAREST_CENTROID_PROGRAM,843,NETO2,0.382988975866794,0.0113612601085578,0.0489230660383451,True,0.01580985950414271
SC_GART_NEAREST_CENTROID_PROGRAM,844,MT2A,0.204372708529178,0.0013048890120706,0.0110350997792791,True,0.06364573955911756
SC_GART_NEAREST_CENTROID_PROGRAM,845,MT1E,0.16675305650571,0.0051823973396201,0.0286385667294378,True,0.05548278946184548
SC_GART_NEAREST_CENTROID_PROGRAM,846,MT1A,0.434046314083498,0.002028525477829,0.0147755008718864,True,0.03565901380716696
SC_GART_NEAREST_CENTROID_PROGRAM,847,MT1F,0.21221277787978,0.0077323509891745,0.0375232697613701,True,0.05033940683317606
SC_GART_NEAREST_CENTROID_PROGRAM,848,MT1G,0.284289044363492,0.000460129311105,0.0053836983050694,True,0.06170258957346775
SC_GART_NEAREST_CENTROID_PROGRAM,849,MT1X,0.31742910956762,6.75695639567943e-05,0.0015127775484271,True,0.08023474244940876
SC_GART_NEAREST_CENTROID_PROGRAM,850,NUP93,0.382460926996728,4.79457537987086e-05,0.001186921424986,True,0.04964837548049217
SC_GART_NEAREST_CENTROID_PROGRAM,851,CIAPIN1,0.270876113663547,0.0006220770688019,0.0066522589688539,True,0.06866723820628207
SC_GART_NEAREST_CENTROID_PROGRAM,852,GINS3,0.473927329878521,0.0081059018898519,0.038668179685928,True,0.013607966422687245
SC_GART_NEAREST_CENTROID_PROGRAM,853,SETD6,0.370100271021624,0.007466733322964,0.0366937541831191,True,0.02527811604419916
SC_GART_NEAREST_CENTROID_PROGRAM,854,GOT2,0.227713189642731,0.0001728724630754,0.0027559058333407,True,0.07950185199940374
SC_GART_NEAREST_CENTROID_PROGRAM,855,CKLF,0.176451086688126,0.0032936558682509,0.0208548722835336,True,0.06784969258862061
SC_GART_NEAREST_CENTROID_PROGRAM,856,NAE1,0.230458416194136,0.0024783269139531,0.0169634081522042,True,0.07040045402512152
SC_GART_NEAREST_CENTROID_PROGRAM,857,ACD,0.394638895663733,0.0014817099691159,0.0119805311819379,True,0.033275268122710644
SC_GART_NEAREST_CENTROID_PROGRAM,858,ENKD1,0.316835133646212,0.0065645318001476,0.033627517275232,True,0.021568657941468228
SC_GART_NEAREST_CENTROID_PROGRAM,859,NUTF2,0.151596181545425,0.0100892709700141,0.0451406514458554,True,0.07414963576775147
SC_GART_NEAREST_CENTROID_PROGRAM,860,DDX28,0.350054829930373,0.0030158112863958,0.0196904547253268,True,0.023602495503306176
SC_GART_NEAREST_CENTROID_PROGRAM,861,SF3B3,0.197335661572033,0.0079583971117697,0.0382705743526433,True,0.060931684417026344
SC_GART_NEAREST_CENTROID_PROGRAM,862,DHODH,0.321653537165368,0.0095463738326071,0.0434555267333624,True,0.029791709781328612
SC_GART_NEAREST_CENTROID_PROGRAM,863,TXNL4B,0.307390206643167,0.0014338982373486,0.0117034003555279,True,0.030423899128665277
SC_GART_NEAREST_CENTROID_PROGRAM,864,PSMD7,0.18521437510673,0.0009257570911626,0.0088549650617675,True,0.07005214130789972
SC_GART_NEAREST_CENTROID_PROGRAM,865,RFWD3,0.370710205239967,0.0014846508686753,0.0119903103536846,True,0.03594763068305773
SC_GART_NEAREST_CENTROID_PROGRAM,866,CMC2,0.171786003170702,0.0089157817063296,0.0413577967185739,True,0.06401890235849395
SC_GART_NEAREST_CENTROID_PROGRAM,867,CENPN,0.475885711088858,7.92434902925327e-06,0.0003695508661401,True,0.06463119543505014
SC_GART_NEAREST_CENTROID_PROGRAM,868,GCSH,0.302627374823193,2.96772372627799e-05,0.0008508736469295,True,0.09332371722141974
SC_GART_NEAREST_CENTROID_PROGRAM,869,GINS2,0.736198355865582,3.01862118168926e-11,1.69631417305028e-07,True,0.09490394195480334
SC_GART_NEAREST_CENTROID_PROGRAM,870,PIEZO1,0.243358662590271,0.0013603087878289,0.011308069871605,True,0.044608937691231754
SC_GART_NEAREST_CENTROID_PROGRAM,871,CDT1,0.570153239127201,2.77953211176234e-06,0.0001764924373112,True,0.0705197938003227
SC_GART_NEAREST_CENTROID_PROGRAM,872,APRT,0.150098719107935,0.0014193295810897,0.0116267093016528,True,0.0406846576140798
SC_GART_NEAREST_CENTROID_PROGRAM,873,TRAPPC2L,0.160965877782825,0.0014982262187346,0.012070655535741,True,0.07466945943476444
SC_GART_NEAREST_CENTROID_PROGRAM,874,FANCA,0.587857051963009,1.34763006273088e-06,0.0001198033582207,True,0.04985451835803889
SC_GART_NEAREST_CENTROID_PROGRAM,875,FAM57A,0.35968233450901,3.96712820635309e-05,0.0010530399670248,True,0.05147211990266587
SC_GART_NEAREST_CENTROID_PROGRAM,876,GEMIN4,0.452167537580603,0.0016213598486218,0.0126985807238056,True,0.0260692478410266
SC_GART_NEAREST_CENTROID_PROGRAM,877,TIMM22,0.351222052368444,0.000149643802506,0.0025102189497987,True,0.05062177578085125
SC_GART_NEAREST_CENTROID_PROGRAM,878,RPA1,0.24135209017556,0.0033895762414682,0.0212204696932118,True,0.057819251980497643
SC_GART_NEAREST_CENTROID_PROGRAM,879,CLUH,0.168634087165755,0.0063948947783572,0.0330258325929922,True,0.06668274710199318
SC_GART_NEAREST_CENTROID_PROGRAM,880,EMC6,0.132188569150214,0.0057711784749916,0.0308867975621099,True,0.07151736303290179
SC_GART_NEAREST_CENTROID_PROGRAM,881,ITGAE,0.182955751003691,0.0010626961213595,0.0095092688757638,True,0.07381930955897831
SC_GART_NEAREST_CENTROID_PROGRAM,882,MYBBP1A,0.280082501440986,0.0062356224409062,0.0325154652699917,True,0.03354052064287261
SC_GART_NEAREST_CENTROID_PROGRAM,883,PELP1,0.375733816386152,0.0002157274524907,0.0032155979291034,True,0.04412998063459983
SC_GART_NEAREST_CENTROID_PROGRAM,884,PSMB6,0.199102581511868,0.0001096763789043,0.0020751731018621,True,0.05108668346930123
SC_GART_NEAREST_CENTROID_PROGRAM,885,SLC25A11,0.191707212546945,0.0021610422984706,0.0154755140101421,True,0.07572640734478375
SC_GART_NEAREST_CENTROID_PROGRAM,886,C1QBP,0.357978159875666,1.57912019435674e-07,3.17532063632858e-05,True,0.061152857027558016
SC_GART_NEAREST_CENTROID_PROGRAM,887,ELP5,0.166282744867077,0.0076022333613537,0.0371603796753269,True,0.07335408453219971
SC_GART_NEAREST_CENTROID_PROGRAM,888,YBX2,0.267183982767417,0.0050680581665921,0.0281882826484982,True,0.03021461298335193
SC_GART_NEAREST_CENTROID_PROGRAM,889,AURKB,0.58181621531988,1.35709768815367e-06,0.0001198033582207,True,0.05823762803166921
SC_GART_NEAREST_CENTROID_PROGRAM,890,RANGRF,0.257864705271436,0.0001334366445808,0.002314437960331,True,0.062216513893762704
SC_GART_NEAREST_CENTROID_PROGRAM,891,SCO1,0.223699415743957,0.0026899573132064,0.0181576157616379,True,0.05648045664236856
SC_GART_NEAREST_CENTROID_PROGRAM,892,ELAC2,0.226560533887906,0.0026713467213169,0.0180601576217683,True,0.051078808830315015
SC_GART_NEAREST_CENTROID_PROGRAM,893,CENPV,0.155537179180519,0.0080382070821364,0.0384758983799539,True,0.06852495910449696
SC_GART_NEAREST_CENTROID_PROGRAM,894,SREBF1,0.179780756905023,0.0058951192942294,0.0312967622805126,True,0.05055241861503179
SC_GART_NEAREST_CENTROID_PROGRAM,895,ATPAF2,0.213773926133912,0.0107968042317399,0.0471492043654957,True,0.04732794511831284
SC_GART_NEAREST_CENTROID_PROGRAM,896,SHMT1,0.300722917736105,6.81801195789108e-05,0.0015234122543685,True,0.05396264907736126
SC_GART_NEAREST_CENTROID_PROGRAM,897,B9D1,0.260891777893296,0.0012706761737488,0.0108108474767321,True,0.042511822677271605
SC_GART_NEAREST_CENTROID_PROGRAM,898,TMEM11,0.168296261622212,0.0060694294038787,0.0319213814321499,True,0.0714480273873771
SC_GART_NEAREST_CENTROID_PROGRAM,899,TMEM97,0.460259753670038,4.11928093199112e-05,0.001081696224174,True,0.07072597068458697
SC_GART_NEAREST_CENTROID_PROGRAM,900,TMEM199,0.220029941166272,0.0092612574895905,0.0425329174313839,True,0.04969379505773175
SC_GART_NEAREST_CENTROID_PROGRAM,901,ERAL1,0.250908062868433,0.0015004927914411,0.0120802567929846,True,0.050636608274792216
SC_GART_NEAREST_CENTROID_PROGRAM,902,DHRS13,0.391717879161828,0.0015156315590399,0.0121846803233547,True,0.02705496182386291
SC_GART_NEAREST_CENTROID_PROGRAM,903,GIT1,0.256762411276085,0.0089889004242728,0.0416259793442121,True,0.034928006282675006
SC_GART_NEAREST_CENTROID_PROGRAM,904,BLMH,0.245648147591503,0.0076112816098053,0.0371603796753269,True,0.034847786666087344
SC_GART_NEAREST_CENTROID_PROGRAM,905,ATAD5,0.71280310339797,6.2083051268471e-07,7.50270336781017e-05,True,0.03413927668203698
SC_GART_NEAREST_CENTROID_PROGRAM,906,COPRS,0.340597229098876,9.69502184368145e-06,0.0004223346918648,True,0.0818055433309236
SC_GART_NEAREST_CENTROID_PROGRAM,907,UTP6,0.313981844115072,0.0012112312485292,0.0104876949169645,True,0.05373547362295317
SC_GART_NEAREST_CENTROID_PROGRAM,908,C17orf75,0.377953111355752,0.0008190833070312,0.0080822452043232,True,0.028218861038567966
SC_GART_NEAREST_CENTROID_PROGRAM,909,NLE1,0.338385000874909,0.002900389062683,0.0191478090796258,True,0.02700410102802364
SC_GART_NEAREST_CENTROID_PROGRAM,910,TAF15,0.211849163993922,0.0019370256349201,0.0143036998100311,True,0.07484664349963477
SC_GART_NEAREST_CENTROID_PROGRAM,911,MYO19,0.258623592014759,0.003052410999823,0.0197957571996605,True,0.05576817377430221
SC_GART_NEAREST_CENTROID_PROGRAM,912,AATF,0.219206791481363,0.0083113118198934,0.0394138538159417,True,0.059950902906719894
SC_GART_NEAREST_CENTROID_PROGRAM,913,DUSP14,0.535990630399038,0.0062735386798434,0.0326276266648592,True,0.01632530594431425
SC_GART_NEAREST_CENTROID_PROGRAM,914,PSMB3,0.205104406173762,0.0009147453620478,0.0087720333822999,True,0.04479312086224729
SC_GART_NEAREST_CENTROID_PROGRAM,915,MED24,0.24498499506568,0.0086114893722315,0.0403156830396581,True,0.048837295660900115
SC_GART_NEAREST_CENTROID_PROGRAM,916,CDC6,0.700876330881066,9.90210427547564e-07,0.0001002610359928,True,0.047085894191428945
SC_GART_NEAREST_CENTROID_PROGRAM,917,TOP2A,0.299644106139145,0.0009684633183252,0.0090177535169104,True,0.06007155677370002
SC_GART_NEAREST_CENTROID_PROGRAM,918,ACLY,0.159851099629625,0.0097907810889143,0.0441492428102588,True,0.05694459574992561
SC_GART_NEAREST_CENTROID_PROGRAM,919,KAT2A,0.41350145712398,0.0003935717068405,0.0047923644779854,True,0.04861942656441942
SC_GART_NEAREST_CENTROID_PROGRAM,920,PSMC3IP,0.660908078184793,6.93778294975744e-05,0.0015470980669111,True,0.02221266657718246
SC_GART_NEAREST_CENTROID_PROGRAM,921,TUBG1,0.326591854666988,6.51457244421403e-05,0.0014761548326718,True,0.06205238301381921
SC_GART_NEAREST_CENTROID_PROGRAM,922,BRCA1,0.578520188411929,1.14680984680204e-06,0.0001113570361785,True,0.04043651778685409
SC_GART_NEAREST_CENTROID_PROGRAM,923,G6PC3,0.327848190928472,3.1750135629985e-05,0.0008953566561992,True,0.06688913520128792
SC_GART_NEAREST_CENTROID_PROGRAM,924,SLC25A39,0.236241060442565,2.03253389528793e-05,0.000669901714051,True,0.08239670182052106
SC_GART_NEAREST_CENTROID_PROGRAM,925,KIF18B,0.527169610201799,0.0098795520699239,0.0444500743450261,True,0.01446369171580597
SC_GART_NEAREST_CENTROID_PROGRAM,926,KPNB1,0.19920807098873,0.0006812734172683,0.0071028125572162,True,0.08374834735229064
SC_GART_NEAREST_CENTROID_PROGRAM,927,PHB,0.162566668245981,0.0010287910193482,0.0093120079844033,True,0.05441799964475702
SC_GART_NEAREST_CENTROID_PROGRAM,928,MRPL27,0.142783844789355,0.0034066310743447,0.0212706259136446,True,0.06286916494868877
SC_GART_NEAREST_CENTROID_PROGRAM,929,NME1,0.402240312089808,1.83597448109994e-07,3.49737579543766e-05,True,0.08682640600238523
SC_GART_NEAREST_CENTROID_PROGRAM,930,UTP18,0.246761073055792,0.007041561618692,0.0352988898449955,True,0.056386677241357486
SC_GART_NEAREST_CENTROID_PROGRAM,931,MRPS23,0.35885039347555,2.55870515300701e-06,0.0001689049163909,True,0.08648474674831041
SC_GART_NEAREST_CENTROID_PROGRAM,932,RAD51C,0.366761616870667,3.18765877159143e-05,0.0008956524233479,True,0.04993112202972683
SC_GART_NEAREST_CENTROID_PROGRAM,933,SKA2,0.265751266491003,0.0017995388259001,0.0136382503751072,True,0.060523478433368694
SC_GART_NEAREST_CENTROID_PROGRAM,934,NACA2,0.288057950197986,0.0058140355396845,0.0309980765799407,True,0.05711439419842823
SC_GART_NEAREST_CENTROID_PROGRAM,935,BRIP1,0.749095314764606,0.0003253792294524,0.0042451143982923,True,0.02064320598498659
SC_GART_NEAREST_CENTROID_PROGRAM,936,SMARCD2,0.1727451215765,0.0052881603314508,0.0290345060894851,True,0.07127925237407906
SC_GART_NEAREST_CENTROID_PROGRAM,937,NOL11,0.225783518369947,0.0039355042653091,0.0236783364228101,True,0.0510966184828322
SC_GART_NEAREST_CENTROID_PROGRAM,938,KPNA2,0.359504502207059,2.59753412120222e-05,0.0007826725466003,True,0.07727510646749669
SC_GART_NEAREST_CENTROID_PROGRAM,939,KIF19,0.671326280995344,0.0006974312057053,0.0072110665325871,True,0.014618718145888443
SC_GART_NEAREST_CENTROID_PROGRAM,940,NUP85,0.376000926621381,0.0003428073976561,0.0043823162307355,True,0.04771367520583902
SC_GART_NEAREST_CENTROID_PROGRAM,941,MRPS7,0.232930808369721,3.97267502463334e-05,0.0010530399670248,True,0.07797801138407734
SC_GART_NEAREST_CENTROID_PROGRAM,942,MIF4GD,0.232756878278204,0.0079567991788154,0.0382705743526433,True,0.04955774093813603
SC_GART_NEAREST_CENTROID_PROGRAM,943,SLC25A19,0.49015179968507,9.035023822397e-05,0.00186229880086,True,0.03774454927471271
SC_GART_NEAREST_CENTROID_PROGRAM,944,TSEN54,0.260903664887122,0.0014060901244327,0.0115373970117045,True,0.054164349847026894
SC_GART_NEAREST_CENTROID_PROGRAM,945,GALK1,0.34990704402128,0.0003555133844876,0.0044693679286985,True,0.05778159655140136
SC_GART_NEAREST_CENTROID_PROGRAM,946,TK1,0.643946204239471,2.1015917425028404e-09,3.93663159899824e-06,True,0.09973772854196872
SC_GART_NEAREST_CENTROID_PROGRAM,947,BIRC5,0.349709344932799,0.0001076618706979,0.0020439387918487,True,0.07508018838522823
SC_GART_NEAREST_CENTROID_PROGRAM,948,EIF4A3,0.246604948841074,8.85162019227488e-05,0.0018402273124127,True,0.07855609798901009
SC_GART_NEAREST_CENTROID_PROGRAM,949,MRPL12,0.171789075577074,0.0009516964948784,0.0089883335344025,True,0.06652860423438145
SC_GART_NEAREST_CENTROID_PROGRAM,950,ALYREF,0.381076497814248,8.27315294396124e-06,0.0003842229997404,True,0.06937637140666664
SC_GART_NEAREST_CENTROID_PROGRAM,951,ANAPC11,0.173718770622947,0.0001434378205937,0.002420567065546,True,0.04030198625835579
SC_GART_NEAREST_CENTROID_PROGRAM,952,PYCR1,0.306778916572457,1.85242809125139e-05,0.0006289860821019,True,0.08917093068053028
SC_GART_NEAREST_CENTROID_PROGRAM,953,ASPSCR1,0.188328470647483,0.0037469510119263,0.0227816734062493,True,0.050858908620518783
SC_GART_NEAREST_CENTROID_PROGRAM,954,LRRC45,0.321645706852782,0.0009358056088372,0.0088916134427266,True,0.0440869805051346
SC_GART_NEAREST_CENTROID_PROGRAM,955,DCXR,0.271388548701573,1.64686737502874e-05,0.0005857175015452,True,0.08022763293613044
SC_GART_NEAREST_CENTROID_PROGRAM,956,DUS1L,0.204970110236459,0.0005253987206941,0.0059408244931672,True,0.08059874533286826
SC_GART_NEAREST_CENTROID_PROGRAM,957,FASN,0.25041037306017,0.0022290557281596,0.0157364053572778,True,0.07644969459986528
SC_GART_NEAREST_CENTROID_PROGRAM,958,FN3KRP,0.303927796951319,0.0004756643071633,0.0055284293156245,True,0.04708494175578537
SC_GART_NEAREST_CENTROID_PROGRAM,959,TBCD,0.272565420289703,0.0040348410177709,0.024057070662455,True,0.046287329727006554
SC_GART_NEAREST_CENTROID_PROGRAM,960,B3GNTL1,0.443507220868255,0.0013183814687123,0.0110906322698424,True,0.020158321679208946
SC_GART_NEAREST_CENTROID_PROGRAM,961,TYMS,0.553453567296782,1.18056544296246e-07,2.75212159793654e-05,True,0.10567962716309098
SC_GART_NEAREST_CENTROID_PROGRAM,962,NDC80,0.403959562174962,0.0096475740265254,0.0436685801385902,True,0.02678345549797978
SC_GART_NEAREST_CENTROID_PROGRAM,963,IMPA2,0.177598760945092,0.0058851125797214,0.0312731821671346,True,0.07913459928176014
SC_GART_NEAREST_CENTROID_PROGRAM,964,LDLRAD4,0.318329256711605,0.0091317757046607,0.0421126051518993,True,0.021608566470720292
SC_GART_NEAREST_CENTROID_PROGRAM,965,SNRPD1,0.276666856990434,2.78675316352202e-05,0.0008220556116751,True,0.06398928950994665
SC_GART_NEAREST_CENTROID_PROGRAM,966,TPGS2,0.194951378328183,0.0037065897047572,0.0226670699191085,True,0.08121354790669089
SC_GART_NEAREST_CENTROID_PROGRAM,967,HAUS1,0.412440245775268,2.70591435057735e-06,0.0001747802953226,True,0.07376367278675611
SC_GART_NEAREST_CENTROID_PROGRAM,968,SKA1,0.374562685783237,0.007663769632432,0.0373032078384166,True,0.021128069924231996
SC_GART_NEAREST_CENTROID_PROGRAM,969,LMAN1,0.173988137355991,0.0020278711054744,0.0147755008718864,True,0.06663808720628017
SC_GART_NEAREST_CENTROID_PROGRAM,970,TXNL4A,0.156180005551999,0.00130419270582,0.0110350997792791,True,0.07080903624599166
SC_GART_NEAREST_CENTROID_PROGRAM,971,RBFA,0.363594504822593,5.28599180733556e-05,0.0012803720241949,True,0.06861705004634944
SC_GART_NEAREST_CENTROID_PROGRAM,972,SNRPB,0.280284211464069,3.23862003732094e-06,0.0001936109074438,True,0.05855629438371035
SC_GART_NEAREST_CENTROID_PROGRAM,973,NOP56,0.407471050196948,5.35526849839137e-06,0.0002852505339024,True,0.10024126682965773
SC_GART_NEAREST_CENTROID_PROGRAM,974,IDH3B,0.149657974961355,0.0043036591159918,0.0251604826214578,True,0.07294485527293582
SC_GART_NEAREST_CENTROID_PROGRAM,975,MRPS26,0.36642624015459,5.99353537686756e-08,1.68403360251536e-05,True,0.09445996804223777
SC_GART_NEAREST_CENTROID_PROGRAM,976,ITPA,0.152218495508679,0.0079053829664048,0.0381324459911691,True,0.07302955089453178
SC_GART_NEAREST_CENTROID_PROGRAM,977,C20orf27,0.291047235422716,0.0029908058914095,0.0195769757795877,True,0.06615287882837295
SC_GART_NEAREST_CENTROID_PROGRAM,978,TRMT6,0.304417336127308,0.002375068967383,0.0164977751077984,True,0.038720476191443365
SC_GART_NEAREST_CENTROID_PROGRAM,979,MCM8,0.495826012174614,0.0002439287793726,0.003467216784099,True,0.01631163855430895
SC_GART_NEAREST_CENTROID_PROGRAM,980,SNX5,0.168682995394391,0.0040188573787877,0.0240382853007957,True,0.08803159545086969
SC_GART_NEAREST_CENTROID_PROGRAM,981,DTD1,0.222947974857178,0.0029139094584229,0.0192069691665131,True,0.0649507711728543
SC_GART_NEAREST_CENTROID_PROGRAM,982,LINC00261,0.577258348530774,1.60121752781162e-05,0.0005823975338211,True,0.049158806689009515
SC_GART_NEAREST_CENTROID_PROGRAM,983,FOXA2,0.268643495683116,0.0015360537259599,0.0123048523350423,True,0.05454130086339326
SC_GART_NEAREST_CENTROID_PROGRAM,984,NXT1,0.399162303421358,2.40312751143944e-06,0.0001645929839646,True,0.0849305117903596
SC_GART_NEAREST_CENTROID_PROGRAM,985,TPX2,0.328002877254013,0.0018433866181552,0.0138673508711158,True,0.049332479380091665
SC_GART_NEAREST_CENTROID_PROGRAM,986,PDRG1,0.263237482959953,0.0045846681983589,0.026222435563031,True,0.039314491402376306
SC_GART_NEAREST_CENTROID_PROGRAM,987,CDK5RAP1,0.298419288107364,0.0108048348811237,0.0471492043654957,True,0.0415120169201918
SC_GART_NEAREST_CENTROID_PROGRAM,988,E2F1,0.770470912304899,8.73697941966478e-07,9.51299941248272e-05,True,0.04135040843665616
SC_GART_NEAREST_CENTROID_PROGRAM,989,EIF2S2,0.158979423415349,0.0017103262630833,0.0131840582104207,True,0.06100771957696849
SC_GART_NEAREST_CENTROID_PROGRAM,990,AHCY,0.1970993351119,0.0053686369149366,0.0293370567103665,True,0.08873129522429057
SC_GART_NEAREST_CENTROID_PROGRAM,991,GSS,0.160875909533329,0.0106438173398264,0.0467804791063825,True,0.07289708507133708
SC_GART_NEAREST_CENTROID_PROGRAM,992,NFS1,0.266584411556948,0.0069517965664503,0.0349927336142443,True,0.036271554755935576
SC_GART_NEAREST_CENTROID_PROGRAM,993,DSN1,0.528629330009304,1.18600418314336e-06,0.0001129618730029,True,0.04469845159160979
SC_GART_NEAREST_CENTROID_PROGRAM,994,RBL1,0.433934418193808,0.0089305619456181,0.0413899322502276,True,0.014841866341955834
SC_GART_NEAREST_CENTROID_PROGRAM,995,FAM83D,0.289484685464467,0.0055606241025285,0.0300750020636759,True,0.03199673960471783
SC_GART_NEAREST_CENTROID_PROGRAM,996,PABPC1L,0.449974055759267,0.0092526861153839,0.0425146930706461,True,0.01010459548094833
SC_GART_NEAREST_CENTROID_PROGRAM,997,WFDC2,0.262830217813678,0.0083428124230598,0.0395132190572141,True,0.05764618699197355
SC_GART_NEAREST_CENTROID_PROGRAM,998,UBE2C,0.459784118168148,5.16031161439729e-06,0.0002788304915106,True,0.08355827489567991
SC_GART_NEAREST_CENTROID_PROGRAM,999,EYA2,0.537642050346797,0.0041619084006652,0.0246162075594155,True,0.014102325447130415
SC_GART_NEAREST_CENTROID_PROGRAM,1000,CSE1L,0.429748501903207,3.467482926544e-06,0.000206195982071,True,0.07763327947343956
SC_GART_NEAREST_CENTROID_PROGRAM,1001,RAE1,0.288990190923848,0.00058503331156,0.0063917333375096,True,0.04717166751386215
SC_GART_NEAREST_CENTROID_PROGRAM,1002,MRGBP,0.272334747709307,0.0066703171400295,0.0340452744490429,True,0.03744132947336354
SC_GART_NEAREST_CENTROID_PROGRAM,1003,WDR18,0.217731423211609,0.0058567813686963,0.0311520898262084,True,0.0797938699478824
SC_GART_NEAREST_CENTROID_PROGRAM,1004,POLR2E,0.252248170423217,0.0002656344490629,0.0036721593764064,True,0.0817740876647074
SC_GART_NEAREST_CENTROID_PROGRAM,1005,C19orf24,0.143824538156053,0.0054567556207658,0.0296798113420902,True,0.07520624374161067
SC_GART_NEAREST_CENTROID_PROGRAM,1006,NDUFS7,0.112332186678668,0.0111452764576602,0.0482704285578586,True,0.047819165946468845
SC_GART_NEAREST_CENTROID_PROGRAM,1007,DAZAP1,0.174418421436551,0.0021856426102883,0.0155428773250126,True,0.07787765336763552
SC_GART_NEAREST_CENTROID_PROGRAM,1008,MBD3,0.206537317851803,0.0092928071396676,0.0426119377571296,True,0.05387851953703415
SC_GART_NEAREST_CENTROID_PROGRAM,1009,SF3A2,0.26702797249938,0.005354809894652,0.0293075034984034,True,0.039871336017077375
SC_GART_NEAREST_CENTROID_PROGRAM,1010,LSM7,0.17386041655246,0.0003551427102094,0.0044693679286985,True,0.03837015241959785
SC_GART_NEAREST_CENTROID_PROGRAM,1011,TIMM13,0.232225458837508,3.04386559323854e-05,0.0008660760861369,True,0.045854725919722394
SC_GART_NEAREST_CENTROID_PROGRAM,1012,LMNB2,0.323388220487248,4.07920488523051e-05,0.001076201495425,True,0.07039013541874206
SC_GART_NEAREST_CENTROID_PROGRAM,1013,DOHH,0.229498337494244,0.0087872921432047,0.0409624124419237,True,0.0561515567669556
SC_GART_NEAREST_CENTROID_PROGRAM,1014,CHAF1A,0.541368967495825,7.10691082989745e-07,8.15046640992015e-05,True,0.05321689056979384
SC_GART_NEAREST_CENTROID_PROGRAM,1015,UHRF1,0.433302312394128,0.0001016396137198,0.0019802910121721,True,0.040877944288239765
SC_GART_NEAREST_CENTROID_PROGRAM,1016,LONP1,0.23269001344044,0.0019502544530163,0.0143824867437337,True,0.06293450492083552
SC_GART_NEAREST_CENTROID_PROGRAM,1017,KHSRP,0.189252808473642,0.007989336248478,0.038356322125863,True,0.07305658433594375
SC_GART_NEAREST_CENTROID_PROGRAM,1018,CD320,0.311385670957491,2.81336709339838e-06,0.0001766448757692,True,0.08581120876612869
SC_GART_NEAREST_CENTROID_PROGRAM,1019,HNRNPM,0.184535141748153,0.0001414648760957,0.002398075026304,True,0.06551477678916295
SC_GART_NEAREST_CENTROID_PROGRAM,1020,PPAN,0.303265696020065,0.000504086577746,0.0057810500482534,True,0.05530783153893082
SC_GART_NEAREST_CENTROID_PROGRAM,1021,DNMT1,0.493239400081768,2.88389461511621e-07,4.7664840557781e-05,True,0.08843874592003464
