"marker_group","gene","epithelial_state","n_cells","average_expression","percent_expressed","avg_exp_scaled"
"Inflammatory / stress-associated","CCL20","TA / proliferating cells",696,0.0101619065519942,1.72413793103448,-0.983333563266186
"Inflammatory / stress-associated","CCL20","BEST4+ epithelial cells",2838,0.192593191802032,13.2487667371388,0.0620988362548149
"Inflammatory / stress-associated","CCL20","Rare epithelial cells",1821,0.0448798937074891,3.18506315211422,-0.784380250139205
"Inflammatory / stress-associated","CCL20","Low-confidence / other epithelial",7025,0.173640543054948,8.19928825622776,-0.046510347908886
"Contamination check","PTPRC","Absorptive epithelial cells",65675,0.00440903912521335,0.298439284354777,-0.571938548606147
"Contamination check","PTPRC","Goblet cells",36188,0.00489403261579322,0.558196087100696,-0.567498116971273
"Contamination check","PTPRC","Regenerative epithelial cells",9570,0.00563711472912771,1.3166144200627,-0.560694715714457
"Contamination check","PTPRC","Stem/ISC-like epithelial cells",9306,0.0138001739015614,2.91209972061036,-0.485956586459819
"Contamination check","PTPRC","TA / proliferating cells",696,0.285429465256941,36.4942528735632,2.00098668539836
"Contamination check","PTPRC","BEST4+ epithelial cells",2838,0.00664281674450938,0.563777307963354,-0.551486858019259
"Contamination check","PTPRC","Rare epithelial cells",1821,0.0217654180323224,1.15321252059308,-0.413029582892346
"Contamination check","PTPRC","Low-confidence / other epithelial",7025,0.19244111667532,13.2526690391459,1.14961772326494
"Contamination check","COL1A1","Absorptive epithelial cells",65675,0.00487473556000145,0.406547392462885,-0.970124034463146
"Contamination check","COL1A1","Goblet cells",36188,0.0121920319631679,1.57510777053167,-0.282677189743881
"Contamination check","COL1A1","Regenerative epithelial cells",9570,0.0111116071410346,2.38244514106583,-0.384181159790868
"Contamination check","COL1A1","Stem/ISC-like epithelial cells",9306,0.0203824795760408,4.28755641521599,0.486800641695529
"Contamination check","COL1A1","TA / proliferating cells",696,0.0234092224719877,4.16666666666667,0.771157696398783
"Contamination check","COL1A1","BEST4+ epithelial cells",2838,0.00571490191167015,0.810429880197322,-0.891191915867538
"Contamination check","COL1A1","Rare epithelial cells",1821,0.00808534473425755,0.768808347062054,-0.668493073400262
"Contamination check","COL1A1","Low-confidence / other epithelial",7025,0.0358368294605714,1.9644128113879,1.93870903517138
"Contamination check","VWF","Absorptive epithelial cells",65675,0.000384295780844076,0.0365435858393605,-0.65097596956897
"Contamination check","VWF","Goblet cells",36188,0.00150857370485487,0.185144246711617,-0.478190421499597
"Contamination check","VWF","Regenerative epithelial cells",9570,0.000382824653420676,0.0626959247648903,-0.651202060958566
"Contamination check","VWF","Stem/ISC-like epithelial cells",9306,0.00651977490099617,1.37545669460563,0.291960024995217
"Contamination check","VWF","TA / proliferating cells",696,0.0185796246195824,2.72988505747126,2.14538763284726
"Contamination check","VWF","BEST4+ epithelial cells",2838,0.000229026911379742,0.0352360817477097,-0.674838589420829
"Contamination check","VWF","Rare epithelial cells",1821,0.000614661684391451,0.0549148819330038,-0.615572002230599
"Contamination check","VWF","Low-confidence / other epithelial",7025,0.00874165466446556,0.540925266903915,0.633431385836081
"Contamination check","RGS5","Absorptive epithelial cells",65675,0.000993512534196851,0.0837457175485345,-0.83702499874139
"Contamination check","RGS5","Goblet cells",36188,0.00219073547315744,0.317784901072179,-0.45278042875293
"Contamination check","RGS5","Regenerative epithelial cells",9570,0.00264157747485062,0.459770114942529,-0.308084244411748
"Contamination check","RGS5","Stem/ISC-like epithelial cells",9306,0.00411243594153002,0.891897700408339,0.163982703732247
"Contamination check","RGS5","TA / proliferating cells",696,0.00690928551031682,1.29310344827586,1.06162191937734
"Contamination check","RGS5","BEST4+ epithelial cells",2838,0.00106055304245317,0.176180408738548,-0.815508579009972
"Contamination check","RGS5","Rare epithelial cells",1821,0.00134487814730987,0.109829763866008,-0.724255417967604
"Contamination check","RGS5","Low-confidence / other epithelial",7025,0.00955903242454664,0.512455516014235,1.91204904577406
